village_id,village_name,district,date,rainfall_1d,rainfall_3d,rainfall_6d,rainfall_24h,rainfall_intensity,soil_moisture,river_level,elevation,slope,aspect,flow_accumulation,distance_to_river,historical_flood_frequency,forecast_rainfall,land_use,flood_target_N_hours,risk_score,lead_time_hrs
VIL_009,Naggar Heritage Ward,Kullu,2024-05-10T15:00:00,2.88,10.13,18.89,2.88,0.11,18.0,1.0,1760,26.0,110.0,210.0,120,2,2.26,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-10T18:00:00,3.15,9.77,19.2,3.15,0.24,18.0,1.0,1760,26.0,110.0,210.0,120,2,1.31,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-10T21:00:00,3.26,10.03,19.55,3.26,0.23,18.0,1.0,1760,26.0,110.0,210.0,120,2,2.43,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-11T00:00:00,3.67,10.45,18.54,3.67,0.24,18.0,1.0,1760,26.0,110.0,210.0,120,2,2.22,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-11T03:00:00,4.08,11.16,18.15,4.08,0.4,18.0,1.0,1760,26.0,110.0,210.0,120,2,3.99,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-11T06:00:00,3.89,11.43,18.41,3.89,0.31,18.0,1.0,1760,26.0,110.0,210.0,120,2,0.38,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-11T09:00:00,4.73,12.5,19.29,4.73,0.94,18.0,1.01,1760,26.0,110.0,210.0,120,2,0.5,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-11T12:00:00,4.61,12.48,19.19,4.61,0.05,18.0,1.01,1760,26.0,110.0,210.0,120,2,3.16,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-11T15:00:00,6.27,14.3,20.89,6.27,0.84,18.0,1.01,1760,26.0,110.0,210.0,120,2,2.47,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-11T18:00:00,6.49,13.45,21.42,6.49,0.31,18.0,1.01,1760,26.0,110.0,210.0,120,2,1.22,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-11T21:00:00,6.55,13.74,21.76,6.55,0.31,18.0,1.01,1760,26.0,110.0,210.0,120,2,0.87,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-12T00:00:00,7.08,14.06,22.58,7.08,0.48,18.0,1.01,1760,26.0,110.0,210.0,120,2,2.36,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-12T03:00:00,7.02,13.3,23.05,7.02,0.42,18.0,1.01,1760,26.0,110.0,210.0,120,2,2.82,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-12T06:00:00,6.53,13.03,23.03,6.53,0.07,18.0,1.01,1760,26.0,110.0,210.0,120,2,3.01,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-12T09:00:00,6.27,14.24,24.09,6.27,0.65,18.0,1.01,1760,26.0,110.0,210.0,120,2,3.16,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-12T12:00:00,6.79,14.44,24.12,6.79,0.31,18.0,1.01,1760,26.0,110.0,210.0,120,2,3.68,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-12T15:00:00,5.31,14.47,24.38,5.31,0.19,18.0,1.01,1760,26.0,110.0,210.0,120,2,3.12,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-12T18:00:00,4.88,14.52,24.27,4.88,0.1,18.0,1.01,1760,26.0,110.0,210.0,120,2,2.84,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-12T21:00:00,4.66,14.47,24.1,4.66,0.18,18.0,1.01,1760,26.0,110.0,210.0,120,2,0.54,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-13T00:00:00,4.03,14.79,24.37,4.03,0.19,18.0,1.01,1760,26.0,110.0,210.0,120,2,1.2,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-13T03:00:00,4.84,15.94,25.22,4.84,0.76,18.0,1.01,1760,26.0,110.0,210.0,120,2,2.41,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-13T06:00:00,5.01,15.43,25.48,5.01,0.17,18.0,1.01,1760,26.0,110.0,210.0,120,2,0.76,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-13T09:00:00,4.03,15.03,25.51,4.03,0.19,18.0,1.01,1760,26.0,110.0,210.0,120,2,0.25,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-13T12:00:00,3.67,15.07,25.35,3.67,0.15,18.0,1.01,1760,26.0,110.0,210.0,120,2,3.68,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-13T15:00:00,3.29,14.87,25.0,3.29,0.0,18.0,1.0,1760,26.0,110.0,210.0,120,2,3.15,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-13T18:00:00,3.16,14.52,24.3,3.16,0.04,18.0,1.0,1760,26.0,110.0,210.0,120,2,3.06,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-13T21:00:00,3.0,14.21,24.24,3.0,0.1,18.0,1.0,1760,26.0,110.0,210.0,120,2,0.83,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-14T00:00:00,2.84,13.96,24.41,2.84,0.08,18.0,1.0,1760,26.0,110.0,210.0,120,2,0.96,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-14T03:00:00,1.71,13.57,24.73,1.71,0.22,18.0,1.0,1760,26.0,110.0,210.0,120,2,0.28,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-14T06:00:00,1.58,13.13,24.55,1.58,0.09,18.0,1.0,1760,26.0,110.0,210.0,120,2,0.73,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-14T09:00:00,1.52,11.82,24.32,1.52,0.12,18.0,1.0,1760,26.0,110.0,210.0,120,2,3.05,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-14T12:00:00,1.44,11.9,24.38,1.44,0.11,18.0,1.0,1760,26.0,110.0,210.0,120,2,2.87,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-14T15:00:00,1.65,10.25,24.55,1.65,0.11,18.0,1.0,1760,26.0,110.0,210.0,120,2,1.42,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-14T18:00:00,2.78,10.81,24.27,2.78,0.68,18.0,1.0,1760,26.0,110.0,210.0,120,2,2.44,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-14T21:00:00,3.46,11.12,24.85,3.46,0.47,18.0,1.0,1760,26.0,110.0,210.0,120,2,3.85,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-15T00:00:00,3.33,10.2,24.26,3.33,0.03,18.0,1.0,1760,26.0,110.0,210.0,120,2,1.89,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-15T03:00:00,3.06,9.61,22.91,3.06,0.05,18.0,1.0,1760,26.0,110.0,210.0,120,2,3.06,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-15T06:00:00,3.24,9.83,22.87,3.24,0.18,18.0,1.0,1760,26.0,110.0,210.0,120,2,2.81,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-15T09:00:00,3.33,8.89,23.13,3.33,0.18,18.0,1.0,1760,26.0,110.0,210.0,120,2,0.32,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-15T12:00:00,4.7,9.81,24.25,4.7,0.77,18.0,1.01,1760,26.0,110.0,210.0,120,2,3.83,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-15T15:00:00,4.68,9.62,24.09,4.68,0.11,18.0,1.0,1760,26.0,110.0,210.0,120,2,1.24,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-15T18:00:00,3.67,9.6,24.12,3.67,0.11,18.0,1.0,1760,26.0,110.0,210.0,120,2,0.49,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-15T21:00:00,2.82,9.27,23.74,2.82,0.0,18.0,1.0,1760,26.0,110.0,210.0,120,2,0.41,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-16T00:00:00,3.51,9.68,24.47,3.51,0.36,18.0,1.0,1760,26.0,110.0,210.0,120,2,3.85,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-16T03:00:00,4.73,9.5,25.44,4.73,0.78,18.0,1.01,1760,26.0,110.0,210.0,120,2,3.56,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-16T06:00:00,4.91,9.73,25.16,4.91,0.25,18.0,1.01,1760,26.0,110.0,210.0,120,2,0.49,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-16T09:00:00,5.04,9.9,24.93,5.04,0.27,18.0,1.01,1760,26.0,110.0,210.0,120,2,0.72,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-16T12:00:00,3.68,9.82,24.89,3.68,0.1,18.0,1.0,1760,26.0,110.0,210.0,120,2,0.29,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-16T15:00:00,3.99,10.32,25.19,3.99,0.24,18.0,1.0,1760,26.0,110.0,210.0,120,2,0.98,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-16T18:00:00,3.94,10.39,24.91,3.94,0.08,18.0,1.0,1760,26.0,110.0,210.0,120,2,2.12,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-16T21:00:00,4.61,10.89,25.09,4.61,0.32,18.0,1.0,1760,26.0,110.0,210.0,120,2,2.62,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-17T00:00:00,4.44,11.28,25.23,4.44,0.26,18.0,1.0,1760,26.0,110.0,210.0,120,2,2.66,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-17T03:00:00,27.0,34.78,48.36,27.0,14.11,25.3,1.03,1760,26.0,110.0,210.0,120,2,0.72,Dense Forest,0,5.0,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-17T06:00:00,26.86,35.0,48.13,26.86,0.19,24.78,1.03,1760,26.0,110.0,210.0,120,2,3.01,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-17T09:00:00,27.43,35.81,47.63,27.43,0.52,24.49,1.03,1760,26.0,110.0,210.0,120,2,3.22,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-17T12:00:00,27.53,35.91,47.81,27.53,0.13,23.93,1.02,1760,26.0,110.0,210.0,120,2,3.64,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-17T15:00:00,27.32,35.99,46.24,27.32,0.14,23.38,1.02,1760,26.0,110.0,210.0,120,2,3.07,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-17T18:00:00,57.12,64.73,75.54,57.12,13.81,32.7,1.06,1760,26.0,110.0,210.0,120,2,1.85,Dense Forest,0,5.6,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-17T21:00:00,57.55,64.97,76.09,57.55,0.58,32.42,1.05,1760,26.0,110.0,210.0,120,2,2.44,Dense Forest,0,4.5,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-18T00:00:00,57.49,65.44,75.64,57.49,0.26,31.94,1.05,1760,26.0,110.0,210.0,120,2,1.2,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-18T03:00:00,33.85,65.57,75.19,33.85,0.12,31.38,1.04,1760,26.0,110.0,210.0,120,2,1.42,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-18T06:00:00,33.72,65.48,75.31,33.72,0.12,30.81,1.04,1760,26.0,110.0,210.0,120,2,3.15,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-18T09:00:00,33.69,66.16,75.05,33.69,0.48,30.51,1.03,1760,26.0,110.0,210.0,120,2,2.89,Dense Forest,0,4.5,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-18T12:00:00,34.76,65.97,75.78,34.76,0.61,30.31,1.03,1760,26.0,110.0,210.0,120,2,0.73,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-18T15:00:00,35.08,66.39,76.0,35.08,0.34,29.86,1.03,1760,26.0,110.0,210.0,120,2,2.29,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-18T18:00:00,5.76,66.81,76.42,5.76,0.35,29.42,1.03,1760,26.0,110.0,210.0,120,2,1.29,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-18T21:00:00,4.78,66.94,76.21,4.78,0.07,28.81,1.02,1760,26.0,110.0,210.0,120,2,3.07,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-19T00:00:00,4.72,66.65,76.33,4.72,0.21,28.32,1.02,1760,26.0,110.0,210.0,120,2,0.87,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-19T03:00:00,4.65,65.49,74.99,4.65,0.08,27.72,1.02,1760,26.0,110.0,210.0,120,2,2.9,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-19T06:00:00,5.05,65.62,75.35,5.05,0.35,27.29,1.02,1760,26.0,110.0,210.0,120,2,0.4,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-19T09:00:00,4.3,65.41,75.31,4.3,0.15,26.74,1.02,1760,26.0,110.0,210.0,120,2,0.42,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-19T12:00:00,3.93,66.22,76.04,3.93,0.51,26.41,1.02,1760,26.0,110.0,210.0,120,2,2.77,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-19T15:00:00,3.42,65.82,76.14,3.42,0.05,25.8,1.01,1760,26.0,110.0,210.0,120,2,3.71,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-19T18:00:00,2.82,65.7,76.09,2.82,0.02,25.16,1.01,1760,26.0,110.0,210.0,120,2,0.87,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-19T21:00:00,12.14,74.47,85.36,12.14,4.72,27.66,1.02,1760,26.0,110.0,210.0,120,2,3.07,Dense Forest,0,4.7,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-20T00:00:00,11.74,73.95,85.23,11.74,0.03,27.03,1.02,1760,26.0,110.0,210.0,120,2,0.89,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-20T03:00:00,11.93,50.43,85.22,11.93,0.18,26.5,1.02,1760,26.0,110.0,210.0,120,2,1.57,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-20T06:00:00,11.91,50.68,85.68,11.91,0.33,26.06,1.02,1760,26.0,110.0,210.0,120,2,1.1,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-20T09:00:00,11.88,49.86,85.67,11.88,0.15,25.49,1.02,1760,26.0,110.0,210.0,120,2,0.97,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-20T12:00:00,11.42,50.11,86.01,11.42,0.3,25.02,1.01,1760,26.0,110.0,210.0,120,2,3.6,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-20T15:00:00,11.65,50.15,86.14,11.65,0.2,24.48,1.01,1760,26.0,110.0,210.0,120,2,2.03,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-20T18:00:00,12.02,20.6,85.33,12.02,0.21,23.96,1.01,1760,26.0,110.0,210.0,120,2,2.65,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-20T21:00:00,2.95,19.88,84.85,2.95,0.22,23.44,1.01,1760,26.0,110.0,210.0,120,2,3.76,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-21T00:00:00,2.91,19.37,84.81,2.91,0.01,22.79,1.01,1760,26.0,110.0,210.0,120,2,2.34,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-21T03:00:00,2.9,19.48,85.06,2.9,0.19,22.27,1.01,1760,26.0,110.0,210.0,120,2,3.41,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-21T06:00:00,2.87,19.84,85.31,2.87,0.33,21.82,1.01,1760,26.0,110.0,210.0,120,2,3.86,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-21T09:00:00,2.67,18.85,85.01,2.67,0.03,21.18,1.01,1760,26.0,110.0,210.0,120,2,2.96,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-21T12:00:00,3.58,18.93,84.89,3.58,0.83,21.01,1.01,1760,26.0,110.0,210.0,120,2,3.17,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-21T15:00:00,4.14,19.21,85.59,4.14,0.41,20.65,1.01,1760,26.0,110.0,210.0,120,2,2.16,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-21T18:00:00,4.0,18.85,85.66,4.0,0.15,20.1,1.01,1760,26.0,110.0,210.0,120,2,2.38,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-21T21:00:00,3.8,18.9,85.83,3.8,0.08,19.51,1.01,1760,26.0,110.0,210.0,120,2,0.02,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-22T00:00:00,4.06,18.71,85.36,4.06,0.15,18.95,1.01,1760,26.0,110.0,210.0,120,2,2.2,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-22T03:00:00,4.76,19.59,85.09,4.76,0.63,18.65,1.01,1760,26.0,110.0,210.0,120,2,3.69,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-22T06:00:00,4.63,19.42,85.04,4.63,0.25,18.16,1.01,1760,26.0,110.0,210.0,120,2,0.72,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-22T09:00:00,5.11,19.66,85.07,5.11,0.27,18.0,1.01,1760,26.0,110.0,210.0,120,2,0.82,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-22T12:00:00,3.78,18.78,85.0,3.78,0.05,18.0,1.01,1760,26.0,110.0,210.0,120,2,2.86,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-22T15:00:00,3.09,18.87,84.69,3.09,0.11,18.0,1.01,1760,26.0,110.0,210.0,120,2,0.26,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-22T18:00:00,3.01,19.03,84.73,3.01,0.12,18.0,1.01,1760,26.0,110.0,210.0,120,2,1.61,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-22T21:00:00,3.2,9.95,84.42,3.2,0.21,18.0,1.01,1760,26.0,110.0,210.0,120,2,3.69,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-23T00:00:00,3.29,10.25,84.2,3.29,0.2,18.0,1.0,1760,26.0,110.0,210.0,120,2,0.5,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-23T03:00:00,2.51,10.17,60.6,2.51,0.16,18.0,1.0,1760,26.0,110.0,210.0,120,2,2.93,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-23T06:00:00,2.14,9.65,60.33,2.14,0.05,18.0,1.0,1760,26.0,110.0,210.0,120,2,0.38,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-23T09:00:00,2.19,9.97,59.84,2.19,0.31,18.0,1.0,1760,26.0,110.0,210.0,120,2,2.38,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-23T12:00:00,2.49,9.86,59.96,2.49,0.22,18.0,1.0,1760,26.0,110.0,210.0,120,2,1.43,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-23T15:00:00,3.74,10.97,61.11,3.74,0.71,18.0,1.01,1760,26.0,110.0,210.0,120,2,2.02,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-23T18:00:00,3.89,10.9,31.5,3.89,0.17,18.0,1.01,1760,26.0,110.0,210.0,120,2,0.59,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-23T21:00:00,4.42,11.42,31.3,4.42,0.48,18.0,1.01,1760,26.0,110.0,210.0,120,2,2.19,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-24T00:00:00,4.51,11.86,31.22,4.51,0.24,18.0,1.01,1760,26.0,110.0,210.0,120,2,1.1,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-24T03:00:00,4.65,11.92,31.4,4.65,0.23,18.0,1.01,1760,26.0,110.0,210.0,120,2,1.73,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-24T06:00:00,4.56,11.33,31.17,4.56,0.01,18.0,1.0,1760,26.0,110.0,210.0,120,2,3.68,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-24T09:00:00,4.16,11.46,30.31,4.16,0.09,18.0,1.0,1760,26.0,110.0,210.0,120,2,0.11,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-24T12:00:00,3.79,10.07,28.99,3.79,0.02,18.0,1.0,1760,26.0,110.0,210.0,120,2,1.07,Dense Forest,0,4.2,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-24T15:00:00,2.56,9.39,28.59,2.56,0.11,18.0,1.0,1760,26.0,110.0,210.0,120,2,1.46,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-24T18:00:00,2.75,9.64,28.49,2.75,0.31,18.0,1.0,1760,26.0,110.0,210.0,120,2,2.06,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-24T21:00:00,2.36,9.98,28.87,2.36,0.27,18.0,1.0,1760,26.0,110.0,210.0,120,2,1.47,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-25T00:00:00,3.26,11.06,29.77,3.26,0.74,18.0,1.01,1760,26.0,110.0,210.0,120,2,3.07,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-25T03:00:00,26.85,34.01,53.6,26.85,11.44,25.35,1.03,1760,26.0,110.0,210.0,120,2,2.73,Dense Forest,0,5.0,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-25T06:00:00,26.84,33.53,52.96,26.84,0.0,24.7,1.03,1760,26.0,110.0,210.0,120,2,1.33,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-25T09:00:00,27.29,33.64,53.3,27.29,0.37,24.25,1.03,1760,26.0,110.0,210.0,120,2,1.43,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-25T12:00:00,27.92,34.2,52.98,27.92,0.33,23.83,1.02,1760,26.0,110.0,210.0,120,2,3.02,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-25T15:00:00,27.97,34.27,53.14,27.97,0.12,23.27,1.02,1760,26.0,110.0,210.0,120,2,2.98,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-25T18:00:00,27.55,34.18,53.22,27.55,0.06,22.65,1.02,1760,26.0,110.0,210.0,120,2,1.39,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-25T21:00:00,27.65,34.43,44.38,27.65,0.29,22.21,1.02,1760,26.0,110.0,210.0,120,2,1.62,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-26T00:00:00,26.69,34.46,44.71,26.69,0.21,21.69,1.02,1760,26.0,110.0,210.0,120,2,3.61,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-26T03:00:00,2.8,34.3,44.47,2.8,0.07,21.08,1.01,1760,26.0,110.0,210.0,120,2,2.9,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-26T06:00:00,5.15,36.54,46.19,5.15,1.19,21.21,1.02,1760,26.0,110.0,210.0,120,2,3.41,Dense Forest,0,4.4,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-26T09:00:00,4.63,36.07,46.04,4.63,0.05,20.6,1.01,1760,26.0,110.0,210.0,120,2,0.99,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-26T12:00:00,4.22,35.93,45.79,4.22,0.13,20.03,1.01,1760,26.0,110.0,210.0,120,2,2.83,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-26T15:00:00,4.11,34.64,45.61,4.11,0.07,19.43,1.01,1760,26.0,110.0,210.0,120,2,2.29,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-26T18:00:00,4.14,34.43,45.33,4.14,0.07,18.83,1.01,1760,26.0,110.0,210.0,120,2,1.69,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-26T21:00:00,23.25,53.27,64.69,23.25,11.37,24.75,1.03,1760,26.0,110.0,210.0,120,2,2.4,Dense Forest,0,4.9,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-27T00:00:00,23.17,53.12,64.97,23.17,0.14,24.2,1.03,1760,26.0,110.0,210.0,120,2,1.44,Dense Forest,0,4.3,12.0
VIL_009,Naggar Heritage Ward,Kullu,2024-05-27T03:00:00,23.48,53.13,65.05,23.48,0.26,23.7,1.03,1760,26.0,110.0,210.0,120,2,1.81,Dense Forest,0,4.4,12.0
